id,parameter
FT-BMS-041,LuSOC_BattAgingCor_V
FT-BMS-041,LuSOC_BattAgingCor_V
FT-BMS-042,LeSOC_CalcSt_enum
FT-BMS-042,LeSOC_CalcSt_enum
FT-BMS-042,LeSOC_CalcSt_enum
FT-BMS-042,LuSOC_VehSt_enum
FT-BMS-042,KuSOC_Mode1St_enum
FT-BMS-042,LeSOC_CalcSt_enum
FT-BMS-042,LuSOC_BattAgingCor_V
FT-BMS-043,LeSOC_CalcSt_enum
FT-BMS-043,LeSOC_CalcSt_enum
FT-BMS-043,LeSOC_CalcSt_enum
FT-BMS-043,LuSOC_VehSt_enum
FT-BMS-043,KuSOC_Mode1St_enum
FT-BMS-043,LeSOC_CalcSt_enum
FT-BMS-043,LuSOC_BattAgingCor_V
FT-BMS-044,LeSOC_CalcSt_enum
FT-BMS-044,LeSOC_CalcSt_enum
FT-BMS-044,LeSOC_CalcSt_enum
FT-BMS-044,LuSOC_VehSt_enum
FT-BMS-044,KuSOC_Mode1St_enum
FT-BMS-044,LeSOC_CalcSt_enum
FT-BMS-044,LuSOC_BattAgingCor_V
FT-BMS-045,LeSOC_CalcSt_enum
FT-BMS-045,LeSOC_CalcSt_enum
FT-BMS-045,LeSOC_CalcSt_enum
FT-BMS-045,LuSOC_VehSt_enum
FT-BMS-045,KuSOC_Mode2St_enum
FT-BMS-045,LeSOC_CalcSt_enum
FT-BMS-045,LuSOC_BattAgingCor_V
FT-BMS-046,LeSOC_CalcSt_enum
FT-BMS-046,LeSOC_CalcSt_enum
FT-BMS-046,LeSOC_CalcSt_enum
FT-BMS-046,LuSOC_VehSt_enum
FT-BMS-046,KuSOC_Mode2St_enum
FT-BMS-046,LeSOC_CalcSt_enum
FT-BMS-046,LuSOC_BattAgingCor_V
FT-BMS-047,LeSOC_CalcSt_enum
FT-BMS-047,LeSOC_CalcSt_enum
FT-BMS-047,LeSOC_CalcSt_enum
FT-BMS-047,LuSOC_VehSt_enum
FT-BMS-047,KuSOC_Mode2St_enum
FT-BMS-047,LeSOC_CalcSt_enum
FT-BMS-047,LuSOC_BattAgingCor_V
FT-BMS-048,LeSOC_CalcSt_enum
FT-BMS-048,LeSOC_CalcSt_enum
FT-BMS-048,LeSOC_CalcSt_enum
FT-BMS-048,LuSOC_VehSt_enum
FT-BMS-048,KuSOC_Mode3St_enum
FT-BMS-048,LeSOC_CalcSt_enum
FT-BMS-048,LuSOC_BattAgingCor_V
FT-BMS-049,LeSOC_CalcSt_enum
FT-BMS-049,LeSOC_CalcSt_enum
FT-BMS-049,LeSOC_CalcSt_enum
FT-BMS-049,LuSOC_VehSt_enum
FT-BMS-049,KuSOC_Mode3St_enum
FT-BMS-049,LeSOC_CalcSt_enum
FT-BMS-049,LuSOC_BattAgingCor_V
FT-BMS-050,LeSOC_CalcSt_enum
